rating,mean,sd
accuracy_color,91.23809523809524,18.166988990097348
agreement_color,0.2642857142857143,0.4189134776325062
RTs_color,768.4761904761905,136.9289005634815
complexity,2.436904761904762,0.7455346357799234
familiarity,4.630487804878049,0.33903503668140417
imagery,3.5042857142857144,0.6300102316518857
colour_diagnosticity,2.7597619047619046,1.1514761005859713
