"code_id","timestamp","coder","trial_id","session_number","target","coded_response","correct","edit_distance"
"136","2018-09-07 15:44:21","vera","166","6","daf","dOf","0","0.333333"
"137","2018-09-07 15:44:25","vera","171","6","lOm","lam","0","0.333333"
"138","2018-09-07 15:44:30","vera","180","6","flEsOd","flObsOd","0","0.285714"
"139","2018-09-07 15:44:33","vera","188","6","blaf","flEdu","0","0.8"
"140","2018-09-07 15:44:36","vera","192","6","nal","nal","1","0"
"141","2018-09-07 15:44:40","vera","199","6","smadu","smaldu","0","0.166667"
"142","2018-09-07 15:44:45","vera","203","6","flOb","flOb","1","0"
"143","2018-09-07 15:44:49","vera","213","6","fOns","flOns","0","0.2"
"144","2018-09-07 15:44:54","vera","517","6","balf","faldu","0","0.6"
"145","2018-09-07 15:44:58","vera","539","6","nEsk","naldu","0","0.8"
"146","2018-09-07 15:45:03","vera","546","6","fub","flOb","0","0.5"
"147","2018-09-07 15:45:06","vera","554","6","snOf","fOnf","0","0.75"
"148","2018-09-07 15:45:09","vera","564","6","snid","snid","1","0"
"149","2018-09-07 15:45:13","vera","576","6","nOflE","nOflEd","0","0.166667"
"150","2018-09-07 15:45:18","vera","585","6","bEsmi","flOsmi","0","0.5"
"151","2018-09-07 15:45:22","vera","590","6","snibOl","snibal","0","0.166667"
"152","2018-09-07 15:45:25","vera","601","6","mif","mif","1","0"
"153","2018-09-07 15:45:30","vera","608","6","kublE","hOfnEd","0","0.833333"
"154","2018-09-07 15:45:34","vera","644","6","snid","snid","1","0"
"155","2018-09-07 15:45:37","vera","651","6","balf","fals","0","0.5"
"156","2018-09-07 15:45:41","vera","656","6","nOflE","nOflEd","0","0.166667"
"157","2018-09-07 15:45:45","vera","662","6","bEsmi","dEsmi","0","0.2"
"158","2018-09-07 15:45:49","vera","666","6","snibOl","snibal","0","0.166667"
"159","2018-09-07 15:46:05","vera","669","6","mif","mif","1","0"
"160","2018-09-07 15:46:11","vera","673","6","kublE","kublEd","0","0.166667"
"161","2018-09-07 15:46:16","vera","682","6","nEsk","nidu","0","0.75"
"162","2018-09-07 15:46:20","vera","689","6","fub","fub","1","0"
"163","2018-09-07 15:46:24","vera","697","6","snOf","snuf","0","0.25"
"164","2018-09-07 15:46:27","vera","705","6","fOns","fOns","1","0"
"165","2018-09-07 15:46:32","vera","710","6","slinab","snEnab","0","0.333333"
"166","2018-09-07 15:46:36","vera","715","6","nEf","nOs","0","0.666667"
"167","2018-09-07 15:46:40","vera","719","6","snibOl","snibal","0","0.166667"
"168","2018-09-07 15:46:44","vera","721","6","nEsk","nEf","0","0.5"
"169","2018-09-07 15:46:47","vera","724","6","mif","nif","0","0.333333"
"170","2018-09-07 15:46:51","vera","730","6","mOls","mOls","1","0"
"171","2018-09-07 15:46:55","vera","732","6","dOlk","dOl","0","0.25"
"172","2018-09-07 15:46:58","vera","736","6","snOf","snOf","1","0"
"173","2018-09-07 15:47:13","vera","741","6","skEfi","skaf","0","0.4"
"174","2018-09-07 15:47:21","vera","741","6","skEfi","skafi","0","0.2"
"175","2018-09-07 15:47:25","vera","746","6","kublE","kubnE","0","0.2"
"176","2018-09-07 15:47:28","vera","756","6","klusim","klusim","1","0"
"177","2018-09-07 15:47:32","vera","761","6","klOda","klOda","1","0"
"178","2018-09-07 15:47:37","vera","765","6","klufE","klusa","0","0.4"
"179","2018-09-07 15:47:40","vera","769","6","skub","skOb","0","0.25"
"180","2018-09-07 15:47:43","vera","774","6","nal","nal","1","0"
"181","2018-09-07 15:47:47","vera","782","6","smiba","sniba","0","0.2"
"182","2018-09-07 15:47:50","vera","785","6","daf","daf","1","0"
"183","2018-09-07 15:47:54","vera","788","6","slOku","snOdu","0","0.4"
"184","2018-09-07 15:47:57","vera","794","6","flOb","flOb","1","0"
"185","2018-09-07 15:48:01","vera","797","6","dEsna","dOsna","0","0.2"
"186","2018-09-07 15:48:04","vera","805","6","blim","flim","0","0.25"
"187","2018-09-07 15:48:09","vera","812","6","klEb","klOb","0","0.25"
"188","2018-09-07 15:48:14","vera","817","6","snid","snid","1","0"
"189","2018-09-07 15:48:37","vera","826","6","flEsOd","flusOd","0","0.166667"
"190","2018-09-07 15:48:42","vera","834","6","skOnEf","skOnuf","0","0.166667"
"191","2018-09-07 15:48:47","vera","838","6","nOflE","nOsku","0","0.6"
"192","2018-09-07 15:48:50","vera","845","6","mab","mab","1","0"
"193","2018-09-07 15:48:54","vera","853","6","fub","mub","0","0.333333"
"194","2018-09-07 15:48:57","vera","868","6","lOm","lOm","1","0"
"195","2018-09-07 15:49:01","vera","873","6","luskO","lOskO","0","0.2"
"196","2018-09-07 15:49:05","vera","877","6","flidu","flidu","1","0"
"197","2018-09-07 15:49:09","vera","885","6","blEkus","nulkOs","0","0.666667"
"198","2018-09-07 15:49:12","vera","891","6","suld","sOld","0","0.25"
"199","2018-09-07 15:49:16","vera","896","6","balf","balf","1","0"
"200","2018-09-07 15:49:20","vera","901","6","blaf","bnaf","0","0.25"
"201","2018-09-07 15:49:23","vera","906","6","nifs","nifs","1","0"
"202","2018-09-07 15:49:27","vera","908","6","dasmu","dasmO","0","0.2"
"203","2018-09-07 15:49:31","vera","910","6","dikla","dikla","1","0"
"204","2018-09-07 15:49:36","vera","914","6","flabun","flabOn","0","0.166667"
"205","2018-09-07 15:49:40","vera","918","6","bEsmi","bOsmE","0","0.4"
"206","2018-09-07 15:49:44","vera","921","6","smadu","smidO","0","0.4"
"207","2018-09-07 15:49:54","vera","5","7","snOf","fuaf","0","0.75"
"208","2018-09-07 15:49:58","vera","7","7","snid","sOis","0","0.5"
"209","2018-09-07 15:50:03","vera","9","7","blim","anya","0","1"
"210","2018-09-07 15:50:08","vera","12","7","nOflE","OsEn","0","0.8"
"211","2018-09-07 15:50:11","vera","13","7","fub","nOi","0","1"
"212","2018-09-07 15:50:15","vera","17","7","nifs","Oins","0","0.5"
"213","2018-09-07 15:50:19","vera","18","7","flEsOd","ians","0","0.833333"
"214","2018-09-07 15:50:22","vera","21","7","dasmu","lanas","0","0.8"
"215","2018-09-07 15:50:26","vera","23","7","blaf","laf","0","0.25"
"216","2018-09-07 15:50:29","vera","26","7","skEfi","narai","0","0.8"
"217","2018-09-07 15:50:33","vera","29","7","nifs","kifO","0","0.5"
"218","2018-09-07 15:50:37","vera","31","7","fub","fun","0","0.333333"
"219","2018-09-07 15:51:07","vera","34","7","snid","fOil","0","0.75"
"220","2018-09-07 15:51:10","vera","36","7","skEfi","sOsi","0","0.6"
"221","2018-09-07 15:51:14","vera","38","7","flEsOd","fEnsO","0","0.5"
"222","2018-09-07 15:51:18","vera","41","7","dasmu","lunis","0","1"
"223","2018-09-07 15:51:21","vera","43","7","nOflE","kasn","0","1"
"224","2018-09-07 15:51:25","vera","46","7","snOf","flaf","0","0.75"
"225","2018-09-07 15:51:28","vera","48","7","blaf","nafs","0","0.75"
"226","2018-09-07 15:51:32","vera","50","7","blim","nail","0","0.75"
"227","2018-09-07 15:51:36","vera","65","7","nEsk","bOls","0","1"
"228","2018-09-07 15:51:39","vera","68","7","flidu","snipO","0","0.8"
"229","2018-09-07 15:51:43","vera","71","7","nEf","nOs","0","0.666667"
"230","2018-09-07 15:51:48","vera","73","7","slinab","sihib","0","0.5"
"231","2018-09-07 15:52:08","vera","75","7","lOm","fOb","0","0.666667"
"232","2018-09-07 15:52:11","vera","76","7","smiba","siba","0","0.2"
"233","2018-09-07 15:52:15","vera","80","7","nal","din","0","1"
"234","2018-09-07 15:52:19","vera","85","7","blEkus","nOibEn","0","1"
"235","2018-09-07 15:52:22","vera","89","7","smadu","rOiEn","0","1"
"236","2018-09-07 15:52:26","vera","93","7","mOls","fEas","0","0.75"
"237","2018-09-07 15:52:30","vera","97","7","nEf","mOis","0","1"
"238","2018-09-07 15:52:34","vera","102","7","nal","tais","0","0.75"
"239","2018-09-07 15:52:37","vera","108","7","nEsk","lOis","0","1"
"240","2018-09-07 15:52:42","vera","111","7","slinab","flaisn","0","0.833333"
"241","2018-09-07 15:52:45","vera","117","7","mOls","lOs","0","0.5"
"242","2018-09-07 15:52:49","vera","120","7","lOm","fOb","0","0.666667"
"243","2018-09-07 15:52:53","vera","124","7","flidu","fOils","0","0.6"
"244","2018-09-07 15:52:57","vera","127","7","blEkus","nOirns","0","0.833333"
"245","2018-09-07 15:53:00","vera","131","7","smiba","slian","0","0.6"
"246","2018-09-07 15:53:04","vera","134","7","smadu","slani","0","0.6"
"247","2018-09-07 15:53:09","vera","149","7","snibOl","laufn","0","1"
"248","2018-09-07 15:53:16","vera","150","7","daf","bOs","0","1"
"249","2018-09-07 15:53:20","vera","154","7","kublE","flisa","0","1"
"250","2018-09-07 15:53:23","vera","159","7","dEsna","lEsa","0","0.4"
"251","2018-09-07 15:53:27","vera","161","7","fOns","fails","0","0.6"
"252","2018-09-07 15:53:30","vera","165","7","flOb","fOb","0","0.25"
"253","2018-09-07 15:53:33","vera","168","7","bEsmi","nEsma","0","0.4"
"254","2018-09-07 15:53:36","vera","170","7","mif","lOis","0","0.75"
"255","2018-09-07 15:53:39","vera","177","7","slOku","flisa","0","0.8"
"256","2018-09-07 15:53:43","vera","181","7","balf","bans","0","0.5"
"257","2018-09-07 15:53:46","vera","191","7","kublE","bOns","0","1"
"258","2018-09-07 15:53:49","vera","195","7","mif","lEf","0","0.666667"
"259","2018-09-07 15:53:52","vera","202","7","flOb","flOb","1","0"
"260","2018-09-07 15:53:56","vera","207","7","balf","lEf","0","0.75"
"261","2018-09-07 15:53:59","vera","210","7","snibOl","slifn","0","0.666667"
"262","2018-09-07 15:54:03","vera","215","7","dEsna","lifli","0","1"
"263","2018-09-07 15:54:07","vera","218","7","fOns","sals","0","0.75"
"264","2018-09-07 15:54:26","vera","221","7","daf","lEf","0","0.666667"
"265","2018-09-07 15:54:29","vera","223","7","bEsmi","bEsmi","1","0"
"266","2018-09-07 15:54:33","vera","226","7","slOku","sliba","0","0.6"
"267","2018-09-07 15:54:36","vera","230","7","kublE","kEbla","0","0.4"
"268","2018-09-07 15:54:39","vera","234","7","blaf","bElf","0","0.5"
"269","2018-09-07 15:54:42","vera","238","7","fOns","fEls","0","0.5"
"270","2018-09-07 15:54:47","vera","241","7","klusim","kEnsil","0","0.5"
"271","2018-09-07 15:54:50","vera","244","7","smiba","sliba","0","0.2"
"272","2018-09-07 15:54:54","vera","248","7","klEb","klib","0","0.25"
"273","2018-09-07 15:54:59","vera","251","7","mOls","lOus","0","0.5"
"274","2018-09-07 15:55:03","vera","254","7","skub","skib","0","0.25"
"275","2018-09-07 15:55:08","vera","257","7","klufE","karf","0","0.6"
"276","2018-09-07 15:55:11","vera","261","7","flEsOd","flEsma","0","0.333333"
"277","2018-09-07 15:55:16","vera","263","7","skOnEf","skiax","0","0.666667"
"278","2018-09-07 15:55:21","vera","268","7","snibOl","skribOl","0","0.285714"
"279","2018-09-07 15:55:24","vera","269","7","dEsna","lisma","0","0.6"
"280","2018-09-07 15:55:27","vera","275","7","mif","lEf","0","0.666667"
"281","2018-09-07 15:55:30","vera","278","7","luskO","lEska","0","0.4"
"282","2018-09-07 15:55:34","vera","283","7","smadu","slada","0","0.4"
"283","2018-09-07 15:55:36","vera","287","7","nEf","lEf","0","0.333333"
"284","2018-09-07 15:55:40","vera","290","7","lOm","lO","0","0.333333"
"285","2018-09-07 15:55:45","vera","290","7","lOm","lOb","0","0.333333"
"286","2018-09-07 15:55:49","vera","294","7","nEsk","lEsk","0","0.25"
"287","2018-09-07 15:55:56","vera","297","7","bEsmi","bEsmi","1","0"
"288","2018-09-07 15:56:00","vera","301","7","slOku","slEka","0","0.4"
"289","2018-09-07 15:56:03","vera","305","7","dikla","likia","0","0.4"
"290","2018-09-07 15:56:07","vera","309","7","daf","das","0","0.333333"
"291","2018-09-07 15:56:11","vera","314","7","flidu","flisa","0","0.4"
"292","2018-09-07 15:56:14","vera","319","7","balf","bals","0","0.25"
"293","2018-09-07 15:56:17","vera","321","7","snid","flEs","0","1"
"294","2018-09-07 15:56:22","vera","325","7","dasmu","dasma","0","0.2"
"295","2018-09-07 15:56:26","vera","328","7","mab","lab","0","0.333333"
"296","2018-09-07 15:56:32","vera","332","7","klOda","kaila","0","0.6"
"297","2018-09-07 15:56:36","vera","336","7","snOf","flEs","0","1"
"298","2018-09-07 15:56:50","vera","341","7","flOb","flOb","1","0"
"299","2018-09-07 15:56:53","vera","345","7","flabun","flabas","0","0.333333"
"300","2018-09-07 15:56:56","vera","349","7","nOflE","safli","0","0.6"
"301","2018-09-07 15:57:00","vera","356","7","nal","tas","0","0.666667"
"302","2018-09-07 15:57:03","vera","360","7","dOlk","salk","0","0.5"
"303","2018-09-07 15:57:06","vera","365","7","suld","sOla","0","0.5"
"304","2018-09-07 15:57:10","vera","369","7","fub","fab","0","0.333333"
"305","2018-09-07 15:57:13","vera","374","7","blim","bail","0","0.5"
"306","2018-09-07 15:57:17","vera","377","7","slinab","flailab","0","0.428571"
"307","2018-09-07 15:57:21","vera","383","7","skEfi","skEfi","1","0"
"308","2018-09-07 15:57:24","vera","387","7","nifs","lifs","0","0.25"
"309","2018-09-07 15:57:28","vera","390","7","blEkus","baikas","0","0.5"
"310","2018-09-07 15:58:10","vera","49","8","fOns","fa","0","0.75"
"311","2018-09-07 15:58:16","vera","53","8","balf","lua","0","1"
"312","2018-09-07 15:58:19","vera","59","8","blEkus","bala","0","0.833333"
"313","2018-09-07 15:58:22","vera","62","8","nifs","sua","0","1"
"314","2018-09-07 15:58:25","vera","67","8","nEf","nEf","1","0"
"315","2018-09-07 15:58:31","vera","69","8","flOb","fOsu","0","0.75"
"316","2018-09-07 15:58:36","vera","74","8","kublE","usfa","0","0.8"
"317","2018-09-07 15:58:39","vera","78","8","mif","kaf","0","0.666667"
"318","2018-09-07 15:58:43","vera","82","8","flEsOd","fOsu","0","0.666667"
"319","2018-09-07 15:58:47","vera","95","8","mOls","usf","0","1"
"320","2018-09-07 15:58:51","vera","114","8","mif","Of","0","0.666667"
"321","2018-09-07 15:58:55","vera","118","8","flEsOd","fOsu","0","0.666667"
"322","2018-09-07 15:58:59","vera","128","8","flOb","ful","0","0.75"
"323","2018-09-07 15:59:05","vera","138","8","blEkus","busu","0","0.666667"
"324","2018-09-07 15:59:09","vera","145","8","mOls","kusa","0","1"
"325","2018-09-07 15:59:13","vera","148","8","kublE","Obu","0","0.8"
"326","2018-09-07 15:59:16","vera","151","8","nEf","nEf","1","0"
"327","2018-09-07 15:59:21","vera","158","8","fOns","fOsu","0","0.5"
"328","2018-09-07 15:59:28","vera","173","8","balf","nOf","0","0.75"
"329","2018-09-07 15:59:31","vera","190","8","nifs","Osu","0","1"
"330","2018-09-07 15:59:36","vera","219","8","smadu","lOdu","0","0.6"
"331","2018-09-07 15:59:39","vera","225","8","nEsk","smul","0","1"
"332","2018-09-07 15:59:42","vera","228","8","snOf","fEf","0","0.75"
"333","2018-09-07 15:59:45","vera","235","8","skEfi","Ef","0","0.6"
"334","2018-09-07 15:59:49","vera","247","8","blim","nEsu","0","1"
"335","2018-09-07 15:59:52","vera","250","8","nOflE","Elsu","0","1"
"336","2018-09-07 16:00:04","vera","258","8","fub","dalfa","0","1"
"337","2018-09-07 16:00:08","vera","266","8","flidu","Esa","0","1"
"338","2018-09-07 16:00:11","vera","273","8","dasmu","Esu","0","0.6"
"339","2018-09-07 16:00:15","vera","284","8","daf","Of","0","0.666667"
"340","2018-09-07 16:00:18","vera","291","8","dasmu","dasmO","0","0.2"
"341","2018-09-07 16:00:22","vera","299","8","blim","blim","1","0"
"342","2018-09-07 16:00:25","vera","304","8","snOf","snOf","1","0"
"343","2018-09-07 16:00:29","vera","315","8","nEsk","nEsk","1","0"
"344","2018-09-07 16:00:32","vera","324","8","skEfi","skifi","0","0.2"
"345","2018-09-07 16:00:36","vera","338","8","flidu","flidu","1","0"
"346","2018-09-07 16:00:45","vera","346","8","daf","dOf","0","0.333333"
"347","2018-09-07 16:00:48","vera","354","8","fub","fub","1","0"
"348","2018-09-07 16:00:52","vera","362","8","nOflE","nOflE","1","0"
"349","2018-09-07 16:00:56","vera","367","8","smadu","smadu","1","0"
"350","2018-09-07 16:01:00","vera","422","8","nal","nOl","0","0.333333"
"351","2018-09-07 16:01:06","vera","429","8","smiba","smiba","1","0"
"352","2018-09-07 16:01:10","vera","432","8","snibOl","sliba","0","0.5"
"353","2018-09-07 16:01:13","vera","434","8","dEsna","dEsma","0","0.2"
"354","2018-09-07 16:01:17","vera","438","8","snid","sni","0","0.25"
"355","2018-09-07 16:01:24","vera","440","8","slOku","sOxu","0","0.4"
"356","2018-09-07 16:01:28","vera","444","8","bEsmi","bismi","0","0.2"
"357","2018-09-07 16:01:31","vera","450","8","blaf","bal","0","0.5"
"358","2018-09-07 16:01:35","vera","451","8","slinab","slinab","1","0"
"359","2018-09-07 16:01:38","vera","455","8","lOm","lOm","1","0"
"360","2018-09-07 16:01:42","vera","460","8","snibOl","slibal","0","0.333333"
"361","2018-09-07 16:01:48","vera","462","8","blaf","bal","0","0.5"
"362","2018-09-07 16:01:51","vera","467","8","snid","sni","0","0.25"
"363","2018-09-07 16:01:55","vera","473","8","slOku","slOxu","0","0.2"
"364","2018-09-07 16:01:59","vera","481","8","slinab","slinab","1","0"
"365","2018-09-07 16:02:03","vera","485","8","nal","nOl","0","0.333333"
"366","2018-09-07 16:02:06","vera","490","8","dEsna","dEsma","0","0.2"
"367","2018-09-07 16:02:09","vera","493","8","lOm","lOm","1","0"
"368","2018-09-07 16:02:13","vera","497","8","smiba","sniba","0","0.2"
