"trial_id","timestamp","session_number","session_trial_id","section","section_trial_id","word_id","novel_word_for_task","exposure_count","picture_id","word_length","target","participant_input","correct","edit_distance"
"52","2017-03-24 16:45:29","2","62","R_TEST","2","36","0","0","000","6","skOnEf","skOnuf","0","0.166667"
"53","2017-03-24 16:45:38","2","63","R_TEST","3","11","1","5","000","4","blaf","blOf","0","0.25"
"54","2017-03-24 16:45:47","2","64","R_TEST","4","4","1","5","000","3","mif","mif","1","0"
"55","2017-03-24 16:45:58","2","65","R_TEST","5","33","0","0","000","5","klOda","klauda","0","0.333333"
"56","2017-03-24 16:46:12","2","66","R_TEST","6","22","1","5","000","5","nOflE","nOflE","1","0"
"57","2017-03-24 16:46:24","2","67","R_TEST","7","37","1","5","000","6","blEkus","blEku","0","0.166667"
"58","2017-03-24 16:46:33","2","68","R_TEST","8","3","0","0","000","3","mab","mOb","0","0.333333"
"59","2017-03-24 16:46:43","2","69","R_TEST","9","32","1","5","000","5","smadu","smadu","1","0"
"60","2017-03-24 16:46:54","2","70","R_TEST","10","15","1","5","000","4","balf","bOlf","0","0.25"
"61","2017-03-24 16:47:06","2","71","R_TEST","11","27","1","5","000","5","bEsmi","bEsmi","1","0"
"62","2017-03-24 16:47:11","3","41","R_TR3","1","17","0","3","000","4","mOls","mOls","1","0"
"63","2017-03-24 16:47:15","2","72","R_TEST","12","31","0","0","000","5","klufE","klufE","1","0"
"64","2017-03-24 16:47:24","2","73","R_TEST","13","10","1","5","000","4","blim","blim","1","0"
"65","2017-03-24 16:47:32","2","74","R_TEST","14","2","1","5","000","3","fub","fub","1","0"
"66","2017-03-24 16:47:40","3","42","R_TR3","2","9","0","3","000","4","snOf","snOf","1","0"
"67","2017-03-24 16:47:45","2","75","R_TEST","15","20","1","5","000","4","nifs","nifs","1","0"
"68","2017-03-24 16:47:54","2","76","R_TEST","16","8","1","5","000","4","snid","snid","1","0"
"69","2017-03-24 16:48:05","2","77","R_TEST","17","35","1","5","000","5","slOku","slauku","0","0.333333"
"70","2017-03-24 16:48:11","3","43","R_TR3","3","13","0","3","000","4","flOb","flOb","1","0"
"71","2017-03-24 16:48:13","2","78","R_TEST","18","23","0","0","000","5","dikla","dikla","1","0"
"72","2017-03-24 16:48:22","2","79","R_TEST","19","34","1","5","000","5","flidu","flidu","1","0"
"73","2017-03-24 16:48:31","2","80","R_TEST","20","41","1","5","000","6","slinab","slinab","1","0"
"74","2017-03-24 16:48:46","2","81","R_TEST","21","17","1","5","000","4","mOls","mals","0","0.25"
"75","2017-03-24 16:48:55","2","82","R_TEST","22","18","1","5","000","4","fOns","baln","0","1"
"76","2017-03-24 16:49:08","2","83","R_TEST","23","21","1","5","000","4","nEsk","nEsk","1","0"
"77","2017-03-24 16:49:17","2","84","R_TEST","24","13","1","5","000","4","flOb","flab","0","0.25"
"78","2017-03-24 16:49:18","3","44","R_TR3","4","41","0","3","000","6","slinab","slinab","1","0"
"79","2017-03-24 16:49:28","2","85","R_TEST","25","9","1","5","000","4","snOf","snauf","0","0.4"
"80","2017-03-24 16:49:39","2","86","R_TEST","26","42","0","0","000","6","flabun","flabun","1","0"
"81","2017-03-24 16:49:44","3","45","R_TR3","5","4","0","3","000","3","mif","mif","1","0"
"82","2017-03-24 16:49:51","2","87","R_TEST","27","29","1","5","000","5","smiba","smiba","1","0"
"83","2017-03-24 16:50:01","2","88","R_TEST","28","6","1","5","000","3","lOm","lam","0","0.333333"
"84","2017-03-24 16:50:10","2","89","R_TEST","29","14","0","0","000","4","klEb","klEb","1","0"
"85","2017-03-24 16:50:23","2","90","R_TEST","30","19","0","0","000","4","suld","suld","1","0"
"86","2017-03-24 16:50:34","2","91","R_TEST","31","25","1","5","000","5","dasmu","dasmu","1","0"
"87","2017-03-24 16:50:35","3","46","R_TR3","6","24","0","3","000","5","dEsna","disna","0","0.2"
"88","2017-03-24 16:50:42","2","92","R_TEST","32","26","1","5","000","5","kublE","kublE","1","0"
"89","2017-03-24 16:50:53","2","93","R_TEST","33","16","0","0","000","4","dOlk","dalsk","0","0.4"
"90","2017-03-24 16:51:05","2","94","R_TEST","34","24","1","5","000","5","dEsna","dEsna","1","0"
"91","2017-03-24 16:51:18","2","95","R_TEST","35","38","1","5","000","6","snibOl","snibOl","1","0"
"92","2017-03-24 16:51:23","3","47","R_TR3","7","26","0","3","000","5","kublE","glOba","0","1"
"93","2017-03-24 16:51:33","2","96","R_TEST","36","40","1","5","000","6","flEsOd","flEsad","0","0.166667"
"94","2017-03-24 16:51:44","2","97","R_TEST","37","28","0","0","000","5","luskO","luska","0","0.2"
"95","2017-03-24 16:51:53","2","98","R_TEST","38","5","1","5","000","3","nal","nal","1","0"
"96","2017-03-24 16:52:01","2","99","R_TEST","39","7","1","5","000","3","daf","dOf","0","0.333333"
"97","2017-03-24 16:52:03","3","48","R_TR3","8","2","0","3","000","3","fub","fkuba","0","0.4"
"98","2017-03-24 16:52:15","2","100","R_TEST","40","12","0","0","000","4","skub","skub","1","0"
"99","2017-03-24 16:52:41","2","101","R_TEST","41","39","0","0","000","6","klusim","klusim","1","0"
"100","2017-03-24 16:52:50","2","102","R_TEST","42","1","1","5","000","3","nEf","nEf","1","0"
"101","2017-03-24 16:52:51","3","49","R_TR3","9","37","0","3","000","6","blEkus","blask","0","0.666667"
"102","2017-03-24 16:53:50","3","50","R_TR3","10","22","0","3","000","5","nOflE","nOf","0","0.4"
"103","2017-03-24 16:59:46","3","61","R_TEST","1","10","1","5","000","4","blim","blim","1","0"
"104","2017-03-24 17:01:04","3","62","R_TEST","2","42","0","0","000","6","flabun","flabin","0","0.166667"
